Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,cycle,type,ambient_temperature,time,Battery
3.305845031,-1.985521215,36.32424203,2,2.375,3135.578,1.849201702,30,discharge,24,2008,B0007
3.288245092,-1.989161388,36.43003663,2,2.358,3155.187,1.849201702,30,discharge,24,2008,B0007
3.267662717,-1.989391856,36.5371583,2,2.338,3174.687,1.849201702,30,discharge,24,2008,B0007
3.243963411,-1.989687494,36.66678245,2,2.315,3194.375,1.849201702,30,discharge,24,2008,B0007
3.216115742,-1.988724203,36.81492793,2,2.288,3214.016,1.849201702,30,discharge,24,2008,B0007
3.183745559,-1.992465813,36.94577309,2,2.257,3233.641,1.849201702,30,discharge,24,2008,B0007
3.145692375,-1.989954022,37.10243928,2,2.22,3253.234,1.849201702,30,discharge,24,2008,B0007
3.099748806,-1.989451681,37.25937547,2,2.176,3273.156,1.849201702,30,discharge,24,2008,B0007
3.044481719,-1.98911885,37.42787272,2,2.123,3292.953,1.849201702,30,discharge,24,2008,B0007
2.975392675,-1.99076414,37.61045965,2,2.057,3312.734,1.849201702,30,discharge,24,2008,B0007
2.88085515,-1.991236451,37.81375027,2,1.97,3332.562,1.849201702,30,discharge,24,2008,B0007
2.742013954,-1.988985259,38.05399298,2,1.843,3352.469,1.849201702,30,discharge,24,2008,B0007
2.500052093,-1.990069332,38.34428117,2,1.634,3372.547,1.849201702,30,discharge,24,2008,B0007
2.048365732,-1.98805526,38.83805642,2,1.228,3392.719,1.849201702,30,discharge,24,2008,B0007
4.017036297,-1.990480016,23.55488467,2,3.007,19.578,1.883467744,31,discharge,24,2008,B0007
4.001983832,-1.987243915,23.60265726,2,3.014,28.937,1.883467744,31,discharge,24,2008,B0007
3.990810075,-1.989438515,23.6915051,2,3.006,38.265,1.883467744,31,discharge,24,2008,B0007
3.981101055,-1.991641477,23.77213406,2,2.997,47.687,1.883467744,31,discharge,24,2008,B0007
3.972974174,-1.9924524,23.86381322,2,2.989,57.015,1.883467744,31,discharge,24,2008,B0007
3.965084082,-1.989945691,23.95865736,2,2.985,66.406,1.883467744,31,discharge,24,2008,B0007
3.958204246,-1.990918653,24.05617505,2,2.979,75.718,1.883467744,31,discharge,24,2008,B0007
3.95188619,-1.987554923,24.14543169,2,2.975,85.14,1.883467744,31,discharge,24,2008,B0007
3.946354495,-1.99089634,24.24007942,2,2.977,94.437,1.883467744,31,discharge,24,2008,B0007
3.940588434,-1.989937555,24.33702454,2,2.977,103.812,1.883467744,31,discharge,24,2008,B0007
3.93549991,-1.988391206,24.43087864,2,2.977,113.156,1.883467744,31,discharge,24,2008,B0007
3.930899953,-1.989070332,24.53841013,2,2.975,122.484,1.883467744,31,discharge,24,2008,B0007
3.926309115,-1.990257138,24.62272443,2,2.973,131.828,1.883467744,31,discharge,24,2008,B0007
3.921873122,-1.990398176,24.70981227,2,2.971,141.203,1.883467744,31,discharge,24,2008,B0007
3.917495149,-1.98934134,24.80666511,2,2.968,150.531,1.883467744,31,discharge,24,2008,B0007
3.913614359,-1.990021149,24.9280538,2,2.966,159.922,1.883467744,31,discharge,24,2008,B0007
3.909682055,-1.993224689,25.018807,2,2.963,169.281,1.883467744,31,discharge,24,2008,B0007
3.905991236,-1.990479004,25.10220319,2,2.961,178.656,1.883467744,31,discharge,24,2008,B0007
3.90217102,-1.988454205,25.18804427,2,2.957,187.984,1.883467744,31,discharge,24,2008,B0007
3.898566033,-1.989382745,25.27302048,2,2.955,197.39,1.883467744,31,discharge,24,2008,B0007
3.894960603,-1.991595494,25.37457857,2,2.952,206.718,1.883467744,31,discharge,24,2008,B0007
3.891550948,-1.989765362,25.46982968,2,2.949,216.125,1.883467744,31,discharge,24,2008,B0007
3.888028753,-1.98942465,25.57267068,2,2.947,225.531,1.883467744,31,discharge,24,2008,B0007
3.884825316,-1.99129742,25.66719905,2,2.943,234.875,1.883467744,31,discharge,24,2008,B0007
3.881636722,-1.990441122,25.75555951,2,2.94,244.265,1.883467744,31,discharge,24,2008,B0007
3.878372624,-1.990540591,25.83136708,2,2.937,253.625,1.883467744,31,discharge,24,2008,B0007
3.875307309,-1.988101247,25.92931825,2,2.935,262.968,1.883467744,31,discharge,24,2008,B0007
3.872233031,-1.990213979,26.0178061,2,2.933,272.312,1.883467744,31,discharge,24,2008,B0007
3.869181435,-1.990117989,26.08792951,2,2.929,281.672,1.883467744,31,discharge,24,2008,B0007
3.86625392,-1.988427767,26.1700437,2,2.927,291.078,1.883467744,31,discharge,24,2008,B0007
3.8633436,-1.986788924,26.25390018,2,2.924,300.437,1.883467744,31,discharge,24,2008,B0007
3.860279086,-1.989799999,26.34238024,2,2.921,309.765,1.883467744,31,discharge,24,2008,B0007
3.85748178,-1.986993352,26.43041362,2,2.919,319.203,1.883467744,31,discharge,24,2008,B0007
3.854788792,-1.989595336,26.51526369,2,2.916,328.578,1.883467744,31,discharge,24,2008,B0007
3.852022963,-1.988186354,26.59603522,2,2.914,337.922,1.883467744,31,discharge,24,2008,B0007
3.849455569,-1.991690362,26.66905607,2,2.911,347.281,1.883467744,31,discharge,24,2008,B0007
3.846713419,-1.989745612,26.76573595,2,2.909,356.64,1.883467744,31,discharge,24,2008,B0007
3.84420921,-1.990137688,26.83666381,2,2.906,366,1.883467744,31,discharge,24,2008,B0007
3.841769755,-1.991419005,26.92333118,2,2.904,375.343,1.883467744,31,discharge,24,2008,B0007
3.839321598,-1.988755049,26.99799935,2,2.901,384.765,1.883467744,31,discharge,24,2008,B0007
3.836967981,-1.988116938,27.07934568,2,2.899,394.172,1.883467744,31,discharge,24,2008,B0007
3.83442594,-1.989304842,27.15930198,2,2.897,403.547,1.883467744,31,discharge,24,2008,B0007
3.831967267,-1.98822338,27.2429726,2,2.894,412.906,1.883467744,31,discharge,24,2008,B0007
3.829677782,-1.989722868,27.31231276,2,2.892,422.281,1.883467744,31,discharge,24,2008,B0007
3.827069495,-1.990906263,27.37767313,2,2.889,431.64,1.883467744,31,discharge,24,2008,B0007
3.824772828,-1.990908676,27.47811985,2,2.887,441.015,1.883467744,31,discharge,24,2008,B0007
3.822240235,-1.988562315,27.5643734,2,2.885,450.343,1.883467744,31,discharge,24,2008,B0007
3.819517118,-1.991409194,27.62723058,2,2.883,459.734,1.883467744,31,discharge,24,2008,B0007
3.817323501,-1.992174798,27.70578618,2,2.88,469.093,1.883467744,31,discharge,24,2008,B0007
3.814619663,-1.989646074,27.78987867,2,2.877,478.39,1.883467744,31,discharge,24,2008,B0007
3.811935295,-1.989551296,27.85902685,2,2.875,487.703,1.883467744,31,discharge,24,2008,B0007
3.809330683,-1.989409206,27.93393894,2,2.873,497.047,1.883467744,31,discharge,24,2008,B0007
3.806833009,-1.988824517,28.00363996,2,2.869,506.375,1.883467744,31,discharge,24,2008,B0007
3.804283687,-1.989612846,28.07457707,2,2.867,515.75,1.883467744,31,discharge,24,2008,B0007
3.801345373,-1.991015064,28.15416935,2,2.864,525.125,1.883467744,31,discharge,24,2008,B0007
3.798933962,-1.991428645,28.22906623,2,2.862,534.453,1.883467744,31,discharge,24,2008,B0007
3.796111243,-1.990083225,28.28800764,2,2.859,543.781,1.883467744,31,discharge,24,2008,B0007
3.793632331,-1.98990753,28.36330995,2,2.857,553.203,1.883467744,31,discharge,24,2008,B0007
3.790887471,-1.991787884,28.41753706,2,2.854,562.562,1.883467744,31,discharge,24,2008,B0007
3.788187647,-1.989980165,28.50096908,2,2.851,571.968,1.883467744,31,discharge,24,2008,B0007
3.785395932,-1.991809443,28.55828289,2,2.848,581.328,1.883467744,31,discharge,24,2008,B0007
3.782791728,-1.989604397,28.6445765,2,2.846,590.656,1.883467744,31,discharge,24,2008,B0007
3.780062616,-1.991444878,28.69659946,2,2.843,600.078,1.883467744,31,discharge,24,2008,B0007
3.777440059,-1.988202538,28.76795127,2,2.84,609.468,1.883467744,31,discharge,24,2008,B0007
3.774761478,-1.9907614,28.81219607,2,2.837,618.828,1.883467744,31,discharge,24,2008,B0007
3.771986282,-1.988576481,28.87599531,2,2.835,628.328,1.883467744,31,discharge,24,2008,B0007
3.769472023,-1.989589432,28.9209681,2,2.833,637.687,1.883467744,31,discharge,24,2008,B0007
3.766794553,-1.987092908,28.96949752,2,2.83,647.031,1.883467744,31,discharge,24,2008,B0007
3.764390308,-1.98948349,29.03566705,2,2.827,656.375,1.883467744,31,discharge,24,2008,B0007
3.761819705,-1.98863361,29.07354047,2,2.824,665.703,1.883467744,31,discharge,24,2008,B0007
3.759249472,-1.992224782,29.12825251,2,2.822,675.062,1.883467744,31,discharge,24,2008,B0007
3.756793148,-1.991476959,29.15584247,2,2.819,684.39,1.883467744,31,discharge,24,2008,B0007
3.754484369,-1.991668055,29.18462645,2,2.817,693.718,1.883467744,31,discharge,24,2008,B0007
3.752063512,-1.991185109,29.21191502,2,2.815,703.093,1.883467744,31,discharge,24,2008,B0007
3.749774094,-1.991307799,29.25056732,2,2.813,712.422,1.883467744,31,discharge,24,2008,B0007
3.747540174,-1.98859564,29.28237877,2,2.81,721.812,1.883467744,31,discharge,24,2008,B0007
3.745292099,-1.990504872,29.31018209,2,2.809,731.187,1.883467744,31,discharge,24,2008,B0007
3.742920976,-1.987561552,29.3344964,2,2.806,740.547,1.883467744,31,discharge,24,2008,B0007
3.74072434,-1.988501584,29.33585305,2,2.804,749.906,1.883467744,31,discharge,24,2008,B0007
3.73852998,-1.989997159,29.38388137,2,2.802,759.265,1.883467744,31,discharge,24,2008,B0007
3.736264075,-1.988857997,29.38428963,2,2.799,768.672,1.883467744,31,discharge,24,2008,B0007
3.734253298,-1.989775513,29.39903764,2,2.798,778.031,1.883467744,31,discharge,24,2008,B0007
3.731973661,-1.989128743,29.36971874,2,2.795,787.406,1.883467744,31,discharge,24,2008,B0007
3.730016397,-1.988753266,29.40687245,2,2.793,796.734,1.883467744,31,discharge,24,2008,B0007
3.727958806,-1.990731033,29.40221527,2,2.791,806.093,1.883467744,31,discharge,24,2008,B0007
3.725720495,-1.989865644,29.42155667,2,2.789,815.453,1.883467744,31,discharge,24,2008,B0007
3.723772326,-1.990093641,29.43099859,2,2.787,824.843,1.883467744,31,discharge,24,2008,B0007
3.721772171,-1.990057639,29.44429096,2,2.785,834.25,1.883467744,31,discharge,24,2008,B0007
3.719513634,-1.98948773,29.44444798,2,2.782,843.609,1.883467744,31,discharge,24,2008,B0007
3.717493891,-1.990665164,29.45076899,2,2.78,852.984,1.883467744,31,discharge,24,2008,B0007
3.715418891,-1.989071717,29.44919177,2,2.778,862.359,1.883467744,31,discharge,24,2008,B0007
3.713376327,-1.990235176,29.47105441,2,2.776,871.718,1.883467744,31,discharge,24,2008,B0007
3.711406587,-1.989420114,29.46464749,2,2.775,881.093,1.883467744,31,discharge,24,2008,B0007
3.709202349,-1.991100339,29.46960301,2,2.773,890.453,1.883467744,31,discharge,24,2008,B0007
3.707128974,-1.990463852,29.46103346,2,2.771,899.781,1.883467744,31,discharge,24,2008,B0007
3.705063766,-1.987936847,29.4746145,2,2.769,909.187,1.883467744,31,discharge,24,2008,B0007
3.703272179,-1.989262844,29.4827928,2,2.767,918.562,1.883467744,31,discharge,24,2008,B0007
3.701429444,-1.991345884,29.48483506,2,2.765,927.906,1.883467744,31,discharge,24,2008,B0007
3.698941792,-1.990406362,29.49983019,2,2.763,937.297,1.883467744,31,discharge,24,2008,B0007
3.696963778,-1.989926158,29.51104236,2,2.761,946.672,1.883467744,31,discharge,24,2008,B0007
3.695074878,-1.990505956,29.53773886,2,2.759,956.031,1.883467744,31,discharge,24,2008,B0007
3.692987832,-1.989088224,29.55572898,2,2.757,965.406,1.883467744,31,discharge,24,2008,B0007
3.690968052,-1.990371643,29.54840575,2,2.755,974.765,1.883467744,31,discharge,24,2008,B0007
3.688956812,-1.990818811,29.54569433,2,2.753,984.125,1.883467744,31,discharge,24,2008,B0007
3.686834884,-1.99043083,29.58277837,2,2.751,993.515,1.883467744,31,discharge,24,2008,B0007
3.684912175,-1.990893613,29.58485917,2,2.749,1002.843,1.883467744,31,discharge,24,2008,B0007
3.682762682,-1.989281992,29.59487074,2,2.747,1012.218,1.883467744,31,discharge,24,2008,B0007
3.681126465,-1.990165368,29.64390948,2,2.745,1021.578,1.883467744,31,discharge,24,2008,B0007
3.679036232,-1.989860794,29.63964047,2,2.743,1031.015,1.883467744,31,discharge,24,2008,B0007
3.676975524,-1.990424804,29.65091089,2,2.741,1040.359,1.883467744,31,discharge,24,2008,B0007
3.675038157,-1.988818968,29.68468266,2,2.739,1049.703,1.883467744,31,discharge,24,2008,B0007
3.673141643,-1.989290147,29.67773696,2,2.737,1059.093,1.883467744,31,discharge,24,2008,B0007
3.671049199,-1.991951016,29.6964776,2,2.735,1068.468,1.883467744,31,discharge,24,2008,B0007
3.669173729,-1.989782333,29.73439834,2,2.733,1077.828,1.883467744,31,discharge,24,2008,B0007
3.667217183,-1.991085915,29.7502835,2,2.731,1087.187,1.883467744,31,discharge,24,2008,B0007
3.665143119,-1.990105608,29.77509172,2,2.729,1096.531,1.883467744,31,discharge,24,2008,B0007
3.663389979,-1.992571931,29.7887979,2,2.727,1105.922,1.883467744,31,discharge,24,2008,B0007
3.661523384,-1.989266497,29.82566581,2,2.725,1115.312,1.883467744,31,discharge,24,2008,B0007
3.659562043,-1.9892921,29.85306852,2,2.723,1124.703,1.883467744,31,discharge,24,2008,B0007
3.657987243,-1.98664783,29.8613053,2,2.721,1134.078,1.883467744,31,discharge,24,2008,B0007
3.655857308,-1.98881098,29.89604975,2,2.719,1143.453,1.883467744,31,discharge,24,2008,B0007
3.654205231,-1.987824346,29.92799683,2,2.717,1152.812,1.883467744,31,discharge,24,2008,B0007
3.65199416,-1.991266031,29.95538926,2,2.715,1162.172,1.883467744,31,discharge,24,2008,B0007
3.6503849,-1.992845428,29.97886966,2,2.714,1171.515,1.883467744,31,discharge,24,2008,B0007
3.648578495,-1.990867783,30.01009893,2,2.712,1180.875,1.883467744,31,discharge,24,2008,B0007
3.646595613,-1.990704502,30.03956373,2,2.71,1190.218,1.883467744,31,discharge,24,2008,B0007
3.644742465,-1.989420909,30.06650977,2,2.709,1199.578,1.883467744,31,discharge,24,2008,B0007
3.643004282,-1.98908422,30.07915462,2,2.707,1208.968,1.883467744,31,discharge,24,2008,B0007
3.641260727,-1.990313764,30.12349717,2,2.705,1218.312,1.883467744,31,discharge,24,2008,B0007
3.639268408,-1.992818512,30.14995088,2,2.703,1227.64,1.883467744,31,discharge,24,2008,B0007
3.637515652,-1.989947197,30.16544681,2,2.701,1237.062,1.883467744,31,discharge,24,2008,B0007
3.635751457,-1.990569948,30.19078385,2,2.699,1246.484,1.883467744,31,discharge,24,2008,B0007
3.634053085,-1.989690195,30.22880486,2,2.697,1255.843,1.883467744,31,discharge,24,2008,B0007
3.632343259,-1.989837533,30.26301673,2,2.695,1265.187,1.883467744,31,discharge,24,2008,B0007
3.630521314,-1.988372418,30.283963,2,2.694,1274.5,1.883467744,31,discharge,24,2008,B0007
3.628890058,-1.989691909,30.30843523,2,2.692,1283.906,1.883467744,31,discharge,24,2008,B0007
3.627173435,-1.989953361,30.35131782,2,2.691,1293.297,1.883467744,31,discharge,24,2008,B0007
3.625301334,-1.989019892,30.37232613,2,2.689,1302.64,1.883467744,31,discharge,24,2008,B0007
3.623722437,-1.989521207,30.4171488,2,2.687,1312.031,1.883467744,31,discharge,24,2008,B0007
3.621872923,-1.990609746,30.42672591,2,2.685,1321.422,1.883467744,31,discharge,24,2008,B0007
3.620183236,-1.992209131,30.46408069,2,2.683,1330.797,1.883467744,31,discharge,24,2008,B0007
3.61839386,-1.991434008,30.50137349,2,2.681,1340.203,1.883467744,31,discharge,24,2008,B0007
3.616684632,-1.991098915,30.53329183,2,2.68,1349.578,1.883467744,31,discharge,24,2008,B0007
3.615127907,-1.989844445,30.58919139,2,2.678,1358.906,1.883467744,31,discharge,24,2008,B0007
3.61331358,-1.989269083,30.59048703,2,2.677,1368.234,1.883467744,31,discharge,24,2008,B0007
3.611646973,-1.98981616,30.60042753,2,2.675,1377.609,1.883467744,31,discharge,24,2008,B0007
3.610187002,-1.988025333,30.6344775,2,2.673,1386.968,1.883467744,31,discharge,24,2008,B0007
3.608340639,-1.990605998,30.65507882,2,2.671,1396.312,1.883467744,31,discharge,24,2008,B0007
3.606822931,-1.989047748,30.68667523,2,2.67,1405.672,1.883467744,31,discharge,24,2008,B0007
3.605158774,-1.987876006,30.73944318,2,2.668,1415.031,1.883467744,31,discharge,24,2008,B0007
3.603312438,-1.991349903,30.74953148,2,2.666,1424.453,1.883467744,31,discharge,24,2008,B0007
3.601775833,-1.989406197,30.77835307,2,2.665,1433.828,1.883467744,31,discharge,24,2008,B0007
3.600331143,-1.987102856,30.81228114,2,2.664,1443.172,1.883467744,31,discharge,24,2008,B0007
3.598581139,-1.991427873,30.83630611,2,2.662,1452.515,1.883467744,31,discharge,24,2008,B0007
3.596902133,-1.987574979,30.85337736,2,2.66,1461.859,1.883467744,31,discharge,24,2008,B0007
3.595389076,-1.990506039,30.90749307,2,2.659,1471.297,1.883467744,31,discharge,24,2008,B0007
3.593940639,-1.990605252,30.93360499,2,2.657,1480.656,1.883467744,31,discharge,24,2008,B0007
3.592275764,-1.990317537,30.94776117,2,2.656,1490.031,1.883467744,31,discharge,24,2008,B0007
3.590736504,-1.987832405,30.98362004,2,2.654,1499.39,1.883467744,31,discharge,24,2008,B0007
3.589051055,-1.989430831,31.00446326,2,2.652,1508.781,1.883467744,31,discharge,24,2008,B0007
3.587672172,-1.985796647,31.03906088,2,2.651,1518.109,1.883467744,31,discharge,24,2008,B0007
3.58602588,-1.990781462,31.06206049,2,2.65,1527.437,1.883467744,31,discharge,24,2008,B0007
3.58451921,-1.990436644,31.09350198,2,2.648,1536.797,1.883467744,31,discharge,24,2008,B0007
3.583088874,-1.991055846,31.12943504,2,2.646,1546.218,1.883467744,31,discharge,24,2008,B0007
3.581515793,-1.987238189,31.14755709,2,2.645,1555.609,1.883467744,31,discharge,24,2008,B0007
3.580278099,-1.987808598,31.19392867,2,2.644,1564.968,1.883467744,31,discharge,24,2008,B0007
3.578424365,-1.988984107,31.21381246,2,2.642,1574.343,1.883467744,31,discharge,24,2008,B0007
3.577200207,-1.989542781,31.24042274,2,2.64,1583.703,1.883467744,31,discharge,24,2008,B0007
3.575771156,-1.990403145,31.2708737,2,2.639,1593.047,1.883467744,31,discharge,24,2008,B0007
3.574128585,-1.987536816,31.29507181,2,2.638,1602.453,1.883467744,31,discharge,24,2008,B0007
3.572723596,-1.993444428,31.32138869,2,2.636,1611.812,1.883467744,31,discharge,24,2008,B0007
3.571302629,-1.987772682,31.34688332,2,2.635,1621.172,1.883467744,31,discharge,24,2008,B0007
3.569963661,-1.985804215,31.36213755,2,2.633,1630.531,1.883467744,31,discharge,24,2008,B0007
3.568634036,-1.990020731,31.39444326,2,2.632,1639.922,1.883467744,31,discharge,24,2008,B0007
3.567064841,-1.988725943,31.41853802,2,2.63,1649.312,1.883467744,31,discharge,24,2008,B0007
3.565606245,-1.988872875,31.45094741,2,2.629,1658.656,1.883467744,31,discharge,24,2008,B0007
3.564287161,-1.989507846,31.48815681,2,2.628,1667.984,1.883467744,31,discharge,24,2008,B0007
3.562894494,-1.987389193,31.51367373,2,2.626,1677.375,1.883467744,31,discharge,24,2008,B0007
3.561453476,-1.992285981,31.52150712,2,2.625,1686.765,1.883467744,31,discharge,24,2008,B0007
3.560153359,-1.990735245,31.56876103,2,2.624,1696.172,1.883467744,31,discharge,24,2008,B0007
3.558911085,-1.989494826,31.60858357,2,2.622,1705.515,1.883467744,31,discharge,24,2008,B0007
3.55747185,-1.990110731,31.62758708,2,2.621,1714.89,1.883467744,31,discharge,24,2008,B0007
3.556254863,-1.990047146,31.64658836,2,2.62,1724.25,1.883467744,31,discharge,24,2008,B0007
3.554912049,-1.990360908,31.66108705,2,2.618,1733.625,1.883467744,31,discharge,24,2008,B0007
3.553567783,-1.99219538,31.68326934,2,2.617,1742.953,1.883467744,31,discharge,24,2008,B0007
3.552269973,-1.989649979,31.70781122,2,2.616,1752.343,1.883467744,31,discharge,24,2008,B0007
3.55110956,-1.989658473,31.72963812,2,2.614,1761.734,1.883467744,31,discharge,24,2008,B0007
3.549785833,-1.989681271,31.75281092,2,2.613,1771.203,1.883467744,31,discharge,24,2008,B0007
3.548457176,-1.990258948,31.78890687,2,2.612,1780.547,1.883467744,31,discharge,24,2008,B0007
3.547328255,-1.990269944,31.84030625,2,2.61,1789.984,1.883467744,31,discharge,24,2008,B0007
3.546007542,-1.992079562,31.86755522,2,2.609,1799.359,1.883467744,31,discharge,24,2008,B0007
3.544909867,-1.991759743,31.88954129,2,2.608,1808.734,1.883467744,31,discharge,24,2008,B0007
3.543609403,-1.986966507,31.91839838,2,2.607,1818.125,1.883467744,31,discharge,24,2008,B0007
3.542514007,-1.988978192,31.94016251,2,2.606,1827.468,1.883467744,31,discharge,24,2008,B0007
3.541334436,-1.988381192,31.96761443,2,2.604,1836.797,1.883467744,31,discharge,24,2008,B0007
3.540035635,-1.989069369,32.01107658,2,2.603,1846.218,1.883467744,31,discharge,24,2008,B0007
3.538723303,-1.991029966,32.02933625,2,2.602,1855.593,1.883467744,31,discharge,24,2008,B0007
3.537802049,-1.989406296,32.05709129,2,2.601,1864.953,1.883467744,31,discharge,24,2008,B0007
3.536792114,-1.990174748,32.04828323,2,2.6,1874.297,1.883467744,31,discharge,24,2008,B0007
3.535579321,-1.986385248,32.07248088,2,2.598,1883.625,1.883467744,31,discharge,24,2008,B0007
3.534355823,-1.991580504,32.10640811,2,2.597,1893.047,1.883467744,31,discharge,24,2008,B0007
3.533374184,-1.988169498,32.13902988,2,2.596,1902.422,1.883467744,31,discharge,24,2008,B0007
3.532232098,-1.991549734,32.15969727,2,2.595,1911.765,1.883467744,31,discharge,24,2008,B0007
3.531106102,-1.989083129,32.17493844,2,2.594,1921.156,1.883467744,31,discharge,24,2008,B0007
3.529982535,-1.989428112,32.20220541,2,2.593,1930.484,1.883467744,31,discharge,24,2008,B0007
3.528992759,-1.990012038,32.23203493,2,2.592,1939.828,1.883467744,31,discharge,24,2008,B0007
3.527794748,-1.986586792,32.27537883,2,2.591,1949.203,1.883467744,31,discharge,24,2008,B0007
3.526931068,-1.991762483,32.29653711,2,2.59,1958.625,1.883467744,31,discharge,24,2008,B0007
3.525902357,-1.987135187,32.30786364,2,2.589,1968,1.883467744,31,discharge,24,2008,B0007
3.52470726,-1.98788113,32.36566302,2,2.588,1977.39,1.883467744,31,discharge,24,2008,B0007
3.523750018,-1.991701496,32.36323817,2,2.586,1986.75,1.883467744,31,discharge,24,2008,B0007
3.522949931,-1.990100411,32.40792091,2,2.586,1996.093,1.883467744,31,discharge,24,2008,B0007
3.52166443,-1.991196301,32.41368795,2,2.584,2005.437,1.883467744,31,discharge,24,2008,B0007
3.520896621,-1.99111155,32.44905412,2,2.584,2014.765,1.883467744,31,discharge,24,2008,B0007
3.519923816,-1.991443198,32.46856365,2,2.582,2024.172,1.883467744,31,discharge,24,2008,B0007
3.51892086,-1.988988629,32.500841,2,2.582,2033.562,1.883467744,31,discharge,24,2008,B0007
3.517917145,-1.990881494,32.5315087,2,2.58,2042.89,1.883467744,31,discharge,24,2008,B0007
3.517057879,-1.988917674,32.55177386,2,2.58,2052.281,1.883467744,31,discharge,24,2008,B0007
3.516058865,-1.990408903,32.57609345,2,2.579,2061.672,1.883467744,31,discharge,24,2008,B0007
3.514936744,-1.990915631,32.6103565,2,2.578,2071.047,1.883467744,31,discharge,24,2008,B0007
3.51430165,-1.987868898,32.61973303,2,2.577,2080.422,1.883467744,31,discharge,24,2008,B0007
3.513236273,-1.986067628,32.63899159,2,2.576,2089.781,1.883467744,31,discharge,24,2008,B0007
3.512351683,-1.989346617,32.67933337,2,2.575,2099.156,1.883467744,31,discharge,24,2008,B0007
3.511337946,-1.991753862,32.70481449,2,2.574,2108.468,1.883467744,31,discharge,24,2008,B0007
3.510557521,-1.989320318,32.72709507,2,2.573,2117.859,1.883467744,31,discharge,24,2008,B0007
3.509765936,-1.990536981,32.75923078,2,2.572,2127.25,1.883467744,31,discharge,24,2008,B0007
3.508944161,-1.985958887,32.77399096,2,2.572,2136.625,1.883467744,31,discharge,24,2008,B0007
3.50769747,-1.992290322,32.79874782,2,2.57,2145.953,1.883467744,31,discharge,24,2008,B0007
3.507113091,-1.991099671,32.7999021,2,2.57,2155.328,1.883467744,31,discharge,24,2008,B0007
3.506084989,-1.990344171,32.85082896,2,2.569,2164.703,1.883467744,31,discharge,24,2008,B0007
3.505290839,-1.988370103,32.88128897,2,2.568,2174.062,1.883467744,31,discharge,24,2008,B0007
3.504385085,-1.990540524,32.91086141,2,2.568,2183.437,1.883467744,31,discharge,24,2008,B0007
3.503525982,-1.99008854,32.95111049,2,2.566,2192.812,1.883467744,31,discharge,24,2008,B0007
3.502801707,-1.991779174,32.97333405,2,2.565,2202.156,1.883467744,31,discharge,24,2008,B0007
3.501719714,-1.991419506,33.01156503,2,2.564,2211.515,1.883467744,31,discharge,24,2008,B0007
3.500951234,-1.987572135,33.03963266,2,2.564,2220.953,1.883467744,31,discharge,24,2008,B0007
3.500116505,-1.990020688,33.03251654,2,2.563,2230.281,1.883467744,31,discharge,24,2008,B0007
3.499342046,-1.986412445,33.07318597,2,2.562,2239.64,1.883467744,31,discharge,24,2008,B0007
3.498222025,-1.990060824,33.0854923,2,2.561,2249.031,1.883467744,31,discharge,24,2008,B0007
3.497503394,-1.992348597,33.12863205,2,2.56,2258.406,1.883467744,31,discharge,24,2008,B0007
3.496599805,-1.988805616,33.14927712,2,2.559,2267.765,1.883467744,31,discharge,24,2008,B0007
3.495796018,-1.988566871,33.18252621,2,2.558,2277.125,1.883467744,31,discharge,24,2008,B0007
3.494851819,-1.990932284,33.19192893,2,2.558,2286.5,1.883467744,31,discharge,24,2008,B0007
3.493919626,-1.986896474,33.21876603,2,2.557,2295.828,1.883467744,31,discharge,24,2008,B0007
3.493221957,-1.989786168,33.25396718,2,2.556,2305.25,1.883467744,31,discharge,24,2008,B0007
3.492380279,-1.992787945,33.27214144,2,2.555,2314.64,1.883467744,31,discharge,24,2008,B0007
3.491595859,-1.991242352,33.30550716,2,2.554,2324,1.883467744,31,discharge,24,2008,B0007
3.490525123,-1.989015722,33.32846976,2,2.553,2333.359,1.883467744,31,discharge,24,2008,B0007
3.489812919,-1.989867315,33.35679499,2,2.552,2342.687,1.883467744,31,discharge,24,2008,B0007
3.488908772,-1.990673293,33.37808626,2,2.552,2352.047,1.883467744,31,discharge,24,2008,B0007
3.487973776,-1.992053944,33.43688997,2,2.551,2361.453,1.883467744,31,discharge,24,2008,B0007
3.487152892,-1.988921088,33.44916136,2,2.55,2370.828,1.883467744,31,discharge,24,2008,B0007
3.486329297,-1.989938795,33.48485736,2,2.549,2380.234,1.883467744,31,discharge,24,2008,B0007
3.485377669,-1.986641625,33.51677977,2,2.548,2389.609,1.883467744,31,discharge,24,2008,B0007
3.484451833,-1.989607254,33.52836695,2,2.547,2398.968,1.883467744,31,discharge,24,2008,B0007
3.483690226,-1.988979036,33.55060719,2,2.546,2408.312,1.883467744,31,discharge,24,2008,B0007
3.482745438,-1.990071588,33.58624097,2,2.545,2417.625,1.883467744,31,discharge,24,2008,B0007
3.481831148,-1.987369486,33.62964138,2,2.544,2427.015,1.883467744,31,discharge,24,2008,B0007
3.480888712,-1.988435626,33.65603464,2,2.544,2436.39,1.883467744,31,discharge,24,2008,B0007
3.479863895,-1.991694621,33.67549815,2,2.542,2445.703,1.883467744,31,discharge,24,2008,B0007
3.479004793,-1.987711849,33.72042123,2,2.542,2455.031,1.883467744,31,discharge,24,2008,B0007
